Timestamp,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,Annotation
2023-11-15 14:43:59,8.43,3.47,0.17,0.05,0.024,0.03,0.038,0.027,0.021,0.019,0.034,0.036,0.016,0.065,0.187,3.73,0
2023-11-15 14:44:59,7.51,3.34,0.18,0.051,0.012,0.033,0.016,0.022,0.024,0.016,0.026,0.014,0.027,0.053,0.188,4,0
2023-11-15 14:45:59,7.56,3.15,0.16,0.054,0.012,0.024,0.027,0.021,0.037,0.032,0.015,0.018,0.036,0.054,0.191,3.21,0
2023-11-15 14:46:59,7.68,3.11,0.16,0.05,0.021,0.033,0.037,0.021,0.038,0.013,0.018,0.027,0.019,0.054,0.247,3.02,0
2023-11-15 14:47:59,8.49,3.54,0.16,0.056,0.038,0.037,0.01,0.026,0.025,0.023,0.037,0.013,0.029,0.052,0.129,3.46,0
2023-11-15 14:48:59,8.27,3.8,0.17,0.058,0.027,0.037,0.022,0.023,0.033,0.018,0.011,0.036,0.01,0.053,0.241,3.94,0
2023-11-15 14:49:59,7.81,3.82,0.16,0.057,0.036,0.035,0.024,0.034,0.023,0.017,0.037,0.013,0.021,0.058,0.144,3.6,0
2023-11-15 14:50:59,8.25,3.39,0.18,0.053,0.028,0.027,0.037,0.024,0.012,0.031,0.036,0.023,0.038,0.056,0.271,3.98,0
2023-11-15 14:51:59,7.56,3.89,0.16,0.063,0.024,0.016,0.034,0.034,0.011,0.012,0.032,0.011,0.029,0.053,0.264,3.16,0
2023-11-15 14:52:59,7.77,3.5,0.16,0.06,0.038,0.01,0.037,0.035,0.01,0.015,0.018,0.015,0.016,0.064,0.154,3.95,0
2023-11-15 14:53:59,7.9,3.24,0.16,0.053,0.028,0.015,0.023,0.033,0.015,0.022,0.015,0.031,0.031,0.059,0.273,3.19,0
2023-11-15 14:54:59,7.63,3.75,0.16,0.061,0.014,0.023,0.011,0.01,0.025,0.022,0.01,0.034,0.01,0.063,0.142,3.61,0
2023-11-15 14:55:59,8.38,3.25,0.17,0.056,0.023,0.017,0.038,0.021,0.022,0.016,0.029,0.015,0.034,0.053,0.139,3.6,0
2023-11-15 14:56:59,7.77,3.04,0.18,0.06,0.01,0.014,0.01,0.011,0.028,0.024,0.011,0.034,0.03,0.06,0.216,3.73,0
2023-11-15 14:57:59,7.87,3.36,0.18,0.065,0.019,0.022,0.03,0.016,0.034,0.02,0.03,0.014,0.028,0.05,0.208,3.34,0
2023-11-15 14:58:59,7.76,3.25,0.18,0.062,0.01,0.037,0.026,0.035,0.027,0.028,0.012,0.017,0.034,0.065,0.15,3.62,0
2023-11-15 14:59:59,8.37,3.98,0.17,0.062,0.025,0.032,0.037,0.035,0.023,0.035,0.014,0.029,0.026,0.053,0.213,3.04,0
2023-11-15 15:00:59,8.39,3.42,0.15,0.064,0.016,0.014,0.038,0.021,0.012,0.025,0.015,0.027,0.03,0.055,0.254,3.94,0
2023-11-15 15:01:59,7.92,3.41,0.16,0.064,0.016,0.031,0.026,0.023,0.021,0.033,0.017,0.019,0.029,0.054,0.233,3.99,0
2023-11-15 15:02:59,8.36,3.55,0.18,0.061,0.014,0.034,0.022,0.02,0.02,0.016,0.01,0.018,0.023,0.055,0.248,3.04,0
2023-11-15 15:03:59,8.1,3.55,0.17,0.064,0.014,0.015,0.029,0.017,0.026,0.01,0.024,0.036,0.021,0.052,0.13,3.64,0
2023-11-15 15:04:59,8.42,3.15,0.18,0.052,0.012,0.024,0.026,0.016,0.021,0.027,0.017,0.022,0.02,0.063,0.243,3.82,0
2023-11-15 15:05:59,8.49,3.4,0.17,0.052,0.016,0.034,0.034,0.025,0.017,0.037,0.016,0.021,0.014,0.065,0.195,3.85,0
2023-11-15 15:06:59,8.26,3.44,0.15,0.061,0.031,0.01,0.032,0.016,0.03,0.038,0.017,0.038,0.025,0.051,0.14,3.52,0
2023-11-15 15:07:59,7.74,3.1,0.18,0.05,0.019,0.034,0.018,0.028,0.017,0.032,0.032,0.036,0.023,0.061,0.24,3.36,0
2023-11-15 15:08:59,7.95,3.49,0.17,0.057,0.034,0.031,0.014,0.017,0.02,0.023,0.017,0.026,0.019,0.054,0.204,3.24,0
2023-11-15 15:09:59,7.57,3.47,0.18,0.051,0.038,0.013,0.012,0.014,0.02,0.028,0.012,0.026,0.035,0.06,0.19,3.92,0
2023-11-15 15:10:59,7.83,3.99,0.18,0.05,0.033,0.036,0.034,0.025,0.038,0.011,0.023,0.029,0.012,0.053,0.197,3.57,0
2023-11-15 15:11:59,8.24,3.73,0.15,0.058,0.036,0.018,0.017,0.014,0.036,0.012,0.018,0.018,0.031,0.058,0.278,3,0
2023-11-15 15:12:59,8.41,3.15,0.17,0.058,0.038,0.018,0.034,0.036,0.027,0.033,0.013,0.022,0.014,0.053,0.232,3.65,0
2023-11-15 15:13:59,7.54,3.39,0.18,0.058,0.035,0.038,0.01,0.034,0.021,0.019,0.034,0.025,0.024,0.056,0.26,3.19,0
2023-11-15 15:14:59,7.7,3.47,0.18,0.065,0.031,0.026,0.018,0.011,0.031,0.017,0.024,0.031,0.024,0.063,0.249,4,0
2023-11-15 15:15:59,7.66,3.4,0.18,0.055,0.012,0.034,0.022,0.033,0.014,0.013,0.021,0.026,0.033,0.054,0.184,3.09,0
2023-11-15 15:16:59,8.12,3.54,0.17,0.061,0.019,0.01,0.036,0.021,0.038,0.011,0.02,0.026,0.027,0.057,0.16,3.18,0
2023-11-15 15:17:59,8.33,3.93,0.15,0.062,0.024,0.014,0.026,0.016,0.036,0.016,0.026,0.013,0.032,0.055,0.135,3.91,0
2023-11-15 15:18:59,7.9,3.21,0.17,0.053,0.038,0.031,0.028,0.03,0.036,0.031,0.014,0.016,0.034,0.055,0.172,3.24,0
2023-11-15 15:19:59,7.85,3.35,0.17,0.063,0.02,0.014,0.026,0.038,0.013,0.02,0.02,0.016,0.014,0.063,0.227,3.39,0
2023-11-15 15:20:59,7.74,3.5,0.18,0.052,0.034,0.027,0.014,0.014,0.017,0.01,0.015,0.022,0.024,0.06,0.211,3.67,0
2023-11-15 15:21:59,8,3.15,0.16,0.055,0.018,0.029,0.019,0.034,0.01,0.013,0.019,0.018,0.03,0.058,0.13,3.09,0
2023-11-15 15:22:59,8.45,3.74,0.17,0.056,0.03,0.025,0.016,0.026,0.012,0.03,0.036,0.036,0.012,0.062,0.152,3.01,0
2023-11-15 15:23:59,7.57,3.96,0.17,0.063,0.038,0.014,0.038,0.017,0.015,0.012,0.035,0.017,0.021,0.06,0.227,3.99,0
2023-11-15 15:24:59,8.23,3.86,0.16,0.057,0.01,0.036,0.024,0.037,0.024,0.021,0.027,0.026,0.023,0.059,0.191,3.51,0
2023-11-15 15:25:59,7.77,3.78,0.17,0.056,0.038,0.026,0.015,0.02,0.035,0.029,0.034,0.02,0.023,0.052,0.164,3.04,0
2023-11-15 15:26:59,7.95,3.56,0.15,0.06,0.02,0.037,0.021,0.014,0.035,0.018,0.033,0.037,0.016,0.052,0.188,3.45,0
2023-11-15 15:27:59,8.11,3.7,0.17,0.065,0.033,0.035,0.019,0.036,0.017,0.027,0.036,0.021,0.035,0.052,0.198,3.19,0
2023-11-15 15:28:59,8.11,3.95,0.17,0.062,0.037,0.036,0.023,0.029,0.018,0.029,0.029,0.016,0.025,0.051,0.239,3.94,0
2023-11-15 15:29:59,7.62,3.93,0.16,0.057,0.024,0.038,0.038,0.029,0.013,0.034,0.036,0.012,0.012,0.058,0.271,3.95,0
2023-11-15 15:30:59,7.58,3.54,0.16,0.052,0.031,0.023,0.019,0.02,0.036,0.015,0.02,0.037,0.035,0.055,0.224,3.94,0
2023-11-15 15:31:59,8.45,3.51,0.16,0.056,0.014,0.01,0.026,0.023,0.015,0.011,0.035,0.033,0.029,0.051,0.142,3.66,0
2023-11-15 15:32:59,7.51,3.11,0.15,0.058,0.012,0.019,0.038,0.024,0.032,0.015,0.02,0.013,0.037,0.065,0.231,3.44,0
2023-11-15 15:33:59,8.2,3.5,0.16,0.065,0.031,0.023,0.024,0.021,0.035,0.027,0.016,0.038,0.034,0.06,0.261,3.74,0
2023-11-15 15:34:59,8.44,3.31,0.18,0.063,0.013,0.022,0.034,0.038,0.028,0.01,0.011,0.013,0.014,0.053,0.279,3.6,0
2023-11-15 15:35:59,7.67,3.6,0.18,0.063,0.03,0.029,0.022,0.032,0.018,0.037,0.016,0.016,0.01,0.059,0.249,3.11,0
2023-11-15 15:36:59,8.02,3.67,0.16,0.05,0.029,0.013,0.02,0.027,0.032,0.035,0.018,0.022,0.017,0.054,0.246,3.3,0
2023-11-15 15:37:59,7.73,3.62,0.17,0.062,0.037,0.022,0.019,0.022,0.027,0.017,0.022,0.027,0.024,0.05,0.162,3.15,0
2023-11-15 15:38:59,7.92,3.54,0.16,0.052,0.015,0.013,0.035,0.025,0.011,0.02,0.025,0.022,0.026,0.063,0.12,3.64,0
2023-11-15 15:39:59,8.08,3.5,0.18,0.051,0.01,0.019,0.019,0.032,0.036,0.017,0.016,0.027,0.022,0.053,0.214,3.89,0
2023-11-15 15:40:59,7.72,3.27,0.15,0.064,0.019,0.027,0.032,0.03,0.02,0.032,0.026,0.037,0.036,0.058,0.23,3.19,0
2023-11-15 15:41:59,7.8,3.94,0.18,0.061,0.03,0.037,0.035,0.037,0.027,0.011,0.038,0.028,0.027,0.065,0.199,3.69,0
2023-11-15 15:42:59,8.29,3.1,0.17,0.053,0.032,0.018,0.022,0.025,0.033,0.014,0.016,0.017,0.025,0.065,0.242,3.09,0
2023-11-15 15:43:59,8.45,3.77,0.18,0.059,0.02,0.025,0.036,0.037,0.029,0.023,0.015,0.035,0.022,0.062,0.255,3.56,0
2023-11-15 15:44:59,7.89,3.98,0.16,0.055,0.019,0.03,0.021,0.025,0.016,0.012,0.019,0.035,0.011,0.052,0.214,3.63,0
2023-11-15 15:45:59,7.7,3.94,0.17,0.062,0.03,0.028,0.028,0.017,0.023,0.022,0.024,0.035,0.02,0.058,0.144,3,0
2023-11-15 15:46:59,8.2,3.42,0.15,0.057,0.014,0.017,0.034,0.027,0.021,0.025,0.029,0.038,0.029,0.063,0.234,3.09,0
2023-11-15 15:47:59,8.4,3.68,0.15,0.05,0.034,0.03,0.035,0.033,0.036,0.029,0.011,0.034,0.016,0.054,0.131,3.34,0
2023-11-15 15:48:59,7.77,3.72,0.16,0.059,0.013,0.013,0.016,0.035,0.011,0.021,0.038,0.02,0.023,0.055,0.274,3.49,0
2023-11-15 15:49:59,8.29,3.98,0.16,0.05,0.038,0.036,0.025,0.038,0.038,0.021,0.014,0.028,0.02,0.051,0.235,3.19,0
2023-11-15 15:50:59,8.44,3.09,0.18,0.054,0.02,0.038,0.019,0.029,0.012,0.026,0.019,0.033,0.036,0.056,0.23,3.01,0
2023-11-15 15:51:59,7.68,3.26,0.17,0.059,0.01,0.032,0.018,0.021,0.037,0.026,0.01,0.01,0.031,0.059,0.151,3.06,0
2023-11-15 15:52:59,7.59,3,0.17,0.061,0.036,0.022,0.015,0.034,0.011,0.028,0.034,0.014,0.025,0.056,0.15,3.42,0
2023-11-15 15:53:59,8,3.27,0.17,0.053,0.025,0.037,0.024,0.01,0.031,0.035,0.027,0.038,0.026,0.053,0.229,3.49,0
2023-11-15 15:54:59,7.62,3.8,0.16,0.06,0.017,0.02,0.017,0.029,0.034,0.016,0.013,0.015,0.031,0.052,0.221,3.11,0
2023-11-15 15:55:59,7.94,3.32,0.17,0.065,0.03,0.033,0.027,0.02,0.021,0.038,0.02,0.034,0.031,0.059,0.132,3.41,0
2023-11-15 15:56:59,7.69,3.05,0.17,0.064,0.015,0.024,0.019,0.023,0.015,0.035,0.011,0.028,0.013,0.057,0.239,3.02,0
2023-11-15 15:57:59,8.37,3.56,0.17,0.06,0.036,0.035,0.015,0.011,0.038,0.022,0.035,0.033,0.033,0.065,0.21,3.98,0
2023-11-15 15:58:59,8.42,3.02,0.15,0.054,0.015,0.015,0.017,0.017,0.021,0.036,0.03,0.028,0.011,0.055,0.211,3.85,0
2023-11-15 15:59:59,8.42,3.88,0.16,0.057,0.014,0.029,0.022,0.014,0.028,0.032,0.034,0.022,0.038,0.052,0.122,3.07,0
2023-11-15 16:00:59,7.96,3.89,0.17,0.05,0.033,0.036,0.012,0.01,0.019,0.037,0.025,0.035,0.037,0.061,0.258,3.98,0
2023-11-15 16:01:59,7.57,3.97,0.15,0.058,0.029,0.026,0.022,0.013,0.015,0.017,0.038,0.029,0.019,0.056,0.168,3.77,0
2023-11-15 16:02:59,8.02,3.81,0.15,0.061,0.035,0.036,0.011,0.01,0.02,0.015,0.01,0.013,0.037,0.058,0.237,3.74,0
2023-11-15 16:03:59,7.75,3.64,0.18,0.057,0.03,0.038,0.035,0.032,0.03,0.034,0.029,0.036,0.016,0.053,0.137,3.73,0
2023-11-15 16:04:59,8.45,3.2,0.18,0.061,0.014,0.018,0.032,0.025,0.027,0.012,0.027,0.015,0.02,0.063,0.19,3.71,0
2023-11-15 16:05:59,8.11,3.64,0.16,0.05,0.035,0.023,0.011,0.03,0.031,0.01,0.037,0.01,0.021,0.058,0.123,3.72,0
2023-11-15 16:06:59,7.58,3.02,0.17,0.058,0.021,0.027,0.029,0.023,0.024,0.02,0.023,0.019,0.022,0.062,0.254,3,0
2023-11-15 16:07:59,8.38,3.01,0.16,0.056,0.032,0.025,0.023,0.026,0.012,0.022,0.032,0.037,0.016,0.063,0.147,3.9,0
2023-11-15 16:08:59,8.16,3.43,0.15,0.06,0.028,0.011,0.036,0.02,0.021,0.02,0.03,0.018,0.021,0.053,0.199,3.85,0
2023-11-15 16:09:59,7.52,3.66,0.15,0.058,0.034,0.036,0.016,0.015,0.014,0.032,0.023,0.029,0.032,0.057,0.17,3.52,0
2023-11-15 16:10:59,7.84,3.81,0.17,0.056,0.015,0.035,0.015,0.026,0.014,0.029,0.022,0.018,0.021,0.055,0.26,3.31,0
2023-11-15 16:11:59,7.98,3.78,0.16,0.052,0.034,0.031,0.033,0.036,0.013,0.037,0.012,0.021,0.032,0.062,0.235,3.9,0
2023-11-15 16:12:59,8.06,3.77,0.15,0.05,0.018,0.024,0.018,0.017,0.03,0.022,0.031,0.026,0.031,0.057,0.215,3.43,0
2023-11-15 16:13:59,7.83,3.65,0.18,0.055,0.024,0.027,0.03,0.03,0.036,0.027,0.019,0.029,0.011,0.053,0.23,3.83,0
2023-11-15 16:14:59,7.7,3.64,0.18,0.057,0.019,0.02,0.033,0.022,0.033,0.011,0.011,0.026,0.012,0.062,0.146,3.81,0
2023-11-15 16:15:59,8.15,3.12,0.16,0.055,0.014,0.022,0.023,0.015,0.03,0.035,0.03,0.029,0.028,0.064,0.21,3.37,0
2023-11-15 16:16:59,7.59,3.94,0.17,0.053,0.015,0.031,0.022,0.03,0.025,0.017,0.028,0.032,0.032,0.052,0.203,3.49,0
2023-11-15 16:17:59,8.01,3.34,0.18,0.051,0.03,0.012,0.02,0.026,0.016,0.028,0.025,0.037,0.031,0.054,0.144,3.04,0
2023-11-15 16:18:59,8.06,3.38,0.15,0.063,0.02,0.014,0.024,0.026,0.038,0.028,0.017,0.014,0.022,0.055,0.125,3,0
2023-11-15 16:19:59,8.37,3.29,0.17,0.05,0.018,0.034,0.037,0.025,0.035,0.032,0.011,0.013,0.029,0.065,0.151,3.23,0
2023-11-15 16:20:59,7.58,3.74,0.18,0.063,0.018,0.021,0.019,0.022,0.023,0.019,0.025,0.036,0.013,0.064,0.164,3.44,0
2023-11-15 16:21:59,8.11,3.38,0.17,0.061,0.022,0.028,0.012,0.013,0.022,0.031,0.022,0.022,0.013,0.055,0.151,3.66,0
2023-11-15 16:22:59,8.45,3.42,0.16,0.065,0.025,0.035,0.031,0.014,0.026,0.011,0.021,0.034,0.016,0.06,0.214,3.6,0
2023-11-15 16:23:59,8.1,3.93,0.16,0.054,0.025,0.024,0.024,0.033,0.026,0.033,0.011,0.019,0.021,0.064,0.138,3.83,0
2023-11-15 16:24:59,7.66,3.88,0.17,0.057,0.035,0.013,0.027,0.036,0.031,0.024,0.019,0.022,0.032,0.058,0.218,3.87,0
2023-11-15 16:25:59,8.33,3.49,0.16,0.05,0.012,0.03,0.02,0.031,0.029,0.012,0.02,0.038,0.022,0.06,0.273,3.56,0
2023-11-15 16:26:59,7.77,3.57,0.15,0.061,0.038,0.02,0.019,0.016,0.026,0.025,0.014,0.02,0.03,0.054,0.272,3.55,0
2023-11-15 16:27:59,7.96,3.93,0.17,0.057,0.016,0.032,0.025,0.017,0.025,0.019,0.028,0.029,0.016,0.06,0.123,3.62,0
2023-11-15 16:28:59,8.19,3.46,0.16,0.062,0.011,0.013,0.019,0.015,0.029,0.022,0.018,0.015,0.017,0.052,0.239,3,0
2023-11-15 16:29:59,7.89,3.48,0.18,0.065,0.029,0.01,0.019,0.025,0.029,0.015,0.032,0.015,0.015,0.064,0.131,3.38,0
2023-11-15 16:30:59,7.51,3.35,0.18,0.054,0.021,0.035,0.02,0.036,0.033,0.038,0.021,0.028,0.017,0.062,0.198,3.09,0
2023-11-15 16:31:59,8.47,3.67,0.18,0.057,0.031,0.014,0.016,0.014,0.014,0.03,0.012,0.029,0.037,0.059,0.254,3.68,0
2023-11-15 16:32:59,8.02,3.09,0.15,0.054,0.023,0.024,0.019,0.033,0.025,0.035,0.03,0.016,0.034,0.065,0.192,3.28,0
2023-11-15 16:33:59,8.36,3.83,0.15,0.064,0.019,0.029,0.02,0.024,0.038,0.031,0.038,0.015,0.024,0.061,0.228,3.44,0
2023-11-15 16:34:59,8.08,3.01,0.18,0.061,0.036,0.013,0.02,0.01,0.02,0.022,0.038,0.028,0.024,0.058,0.251,3.26,0
2023-11-15 16:35:59,7.98,3.05,0.18,0.052,0.028,0.018,0.018,0.034,0.017,0.032,0.024,0.024,0.032,0.061,0.276,3.23,0
2023-11-15 16:36:59,8.18,3.81,0.18,0.06,0.034,0.016,0.036,0.033,0.011,0.018,0.031,0.036,0.012,0.054,0.196,3.09,0
2023-11-15 16:37:59,7.87,3.06,0.15,0.05,0.035,0.033,0.026,0.028,0.02,0.026,0.014,0.029,0.033,0.064,0.258,3.94,0
2023-11-15 16:38:59,8.48,3.65,0.16,0.057,0.031,0.025,0.021,0.024,0.038,0.032,0.031,0.022,0.038,0.056,0.196,3.41,0
2023-11-15 16:39:59,8.09,3.66,0.16,0.061,0.01,0.015,0.014,0.019,0.017,0.02,0.036,0.029,0.037,0.065,0.261,3.01,0
2023-11-15 16:40:59,7.86,3.85,0.18,0.051,0.037,0.027,0.011,0.011,0.018,0.038,0.012,0.02,0.028,0.053,0.24,3.93,0
2023-11-15 16:41:59,8.05,3.77,0.16,0.058,0.034,0.028,0.018,0.033,0.024,0.011,0.027,0.011,0.026,0.063,0.18,3.31,0
2023-11-15 16:42:59,7.88,3,0.15,0.05,0.014,0.016,0.018,0.01,0.027,0.024,0.026,0.017,0.033,0.06,0.172,3.66,0
2023-11-15 16:43:59,8.03,3.54,0.16,0.06,0.024,0.012,0.029,0.024,0.013,0.018,0.014,0.011,0.011,0.058,0.202,3.65,0
2023-11-15 16:44:59,7.73,3.47,0.17,0.058,0.015,0.035,0.026,0.012,0.012,0.025,0.024,0.031,0.017,0.065,0.233,3.18,0
2023-11-15 16:45:59,7.54,3.99,0.18,0.062,0.028,0.018,0.036,0.01,0.02,0.026,0.029,0.029,0.011,0.051,0.126,3.07,0
2023-11-15 16:46:59,8.47,3.69,0.17,0.06,0.021,0.03,0.011,0.03,0.023,0.014,0.015,0.015,0.036,0.057,0.13,3.07,0
2023-11-15 16:47:59,7.94,3.91,0.18,0.06,0.02,0.037,0.036,0.014,0.012,0.018,0.012,0.033,0.012,0.058,0.151,3.85,0
2023-11-15 16:48:59,8.34,3.71,0.17,0.055,0.014,0.022,0.015,0.019,0.011,0.021,0.03,0.022,0.026,0.065,0.191,3.6,0
2023-11-15 16:49:59,7.9,3.23,0.18,0.059,0.021,0.02,0.022,0.034,0.024,0.012,0.026,0.024,0.016,0.055,0.187,3.92,0
2023-11-15 16:50:59,7.62,3.93,0.15,0.06,0.031,0.011,0.014,0.023,0.03,0.03,0.011,0.026,0.019,0.059,0.219,3.18,0
2023-11-15 16:51:59,8.02,3.86,0.15,0.061,0.03,0.031,0.037,0.01,0.023,0.011,0.018,0.015,0.034,0.058,0.157,3.93,0
2023-11-15 16:52:59,8.36,3.21,0.16,0.058,0.014,0.022,0.036,0.01,0.032,0.016,0.02,0.034,0.034,0.057,0.149,3.59,0
2023-11-15 16:53:59,8.14,3.56,0.15,0.057,0.035,0.03,0.032,0.01,0.013,0.029,0.031,0.037,0.034,0.06,0.258,3.37,0
2023-11-15 16:54:59,7.99,3.15,0.17,0.052,0.035,0.029,0.013,0.025,0.037,0.021,0.014,0.034,0.013,0.062,0.146,3.9,0
2023-11-15 16:55:59,7.51,3.25,0.18,0.056,0.012,0.031,0.018,0.035,0.032,0.023,0.011,0.025,0.031,0.053,0.181,3.34,0
2023-11-15 16:56:59,8.04,3.2,0.17,0.064,0.028,0.034,0.036,0.022,0.021,0.021,0.015,0.01,0.019,0.059,0.262,3.81,0
2023-11-15 16:57:59,8.4,3.37,0.16,0.054,0.013,0.013,0.014,0.022,0.028,0.012,0.033,0.038,0.033,0.062,0.254,3.24,0
2023-11-15 16:58:59,7.76,3.43,0.18,0.065,0.03,0.011,0.016,0.017,0.028,0.025,0.028,0.023,0.03,0.055,0.26,3.22,0
2023-11-15 16:59:59,8.33,3.76,0.16,0.065,0.013,0.01,0.016,0.016,0.022,0.031,0.03,0.018,0.018,0.05,0.184,3.35,0
2023-11-15 17:00:59,7.7,3.62,0.18,0.054,0.029,0.037,0.023,0.032,0.025,0.02,0.03,0.021,0.016,0.053,0.158,3.94,0
2023-11-15 17:01:59,8.44,3.91,0.16,0.055,0.031,0.03,0.012,0.021,0.014,0.035,0.016,0.036,0.01,0.063,0.28,3.56,0
2023-11-15 17:02:59,8.48,3.18,0.15,0.064,0.025,0.02,0.032,0.02,0.034,0.03,0.037,0.033,0.016,0.055,0.241,3.82,0
2023-11-15 17:03:59,8.16,3.97,0.15,0.061,0.024,0.012,0.03,0.016,0.029,0.021,0.029,0.038,0.029,0.061,0.186,3.93,0
2023-11-15 17:04:59,7.88,3.87,0.15,0.052,0.032,0.013,0.022,0.03,0.031,0.012,0.035,0.016,0.03,0.061,0.243,3.71,0
2023-11-15 17:05:59,7.62,3.64,0.16,0.056,0.014,0.037,0.031,0.019,0.011,0.019,0.022,0.017,0.015,0.06,0.254,3.32,0
2023-11-15 17:06:59,7.55,3.61,0.18,0.062,0.031,0.026,0.029,0.031,0.012,0.017,0.016,0.028,0.034,0.061,0.181,3.97,0
2023-11-15 17:07:59,8.14,3.19,0.18,0.055,0.023,0.022,0.017,0.026,0.018,0.034,0.016,0.015,0.021,0.062,0.278,3.91,0
2023-11-15 17:08:59,8.45,3.34,0.17,0.05,0.011,0.027,0.032,0.01,0.036,0.032,0.03,0.026,0.015,0.065,0.244,3.08,0
2023-11-15 17:09:59,7.58,3.15,0.16,0.052,0.018,0.013,0.011,0.032,0.031,0.016,0.01,0.012,0.021,0.055,0.185,3.02,0
2023-11-15 17:10:59,7.79,3.23,0.15,0.058,0.029,0.037,0.026,0.012,0.019,0.02,0.024,0.017,0.011,0.065,0.16,3.06,0
2023-11-15 17:11:59,7.72,3.37,0.16,0.064,0.02,0.025,0.037,0.014,0.029,0.036,0.02,0.036,0.02,0.053,0.237,3.55,0
2023-11-15 17:12:59,7.54,3.61,0.16,0.052,0.012,0.02,0.034,0.01,0.023,0.018,0.037,0.028,0.03,0.061,0.231,3.34,0
2023-11-15 17:13:59,8.32,3.27,0.18,0.052,0.019,0.023,0.027,0.038,0.024,0.026,0.017,0.011,0.01,0.053,0.144,3.78,0
2023-11-15 17:14:59,8.05,3.12,0.18,0.057,0.014,0.024,0.024,0.011,0.012,0.021,0.012,0.018,0.022,0.053,0.211,3.12,0
2023-11-15 17:15:59,8.17,3.78,0.18,0.053,0.031,0.013,0.026,0.016,0.014,0.029,0.013,0.033,0.032,0.054,0.243,3.86,0
2023-11-15 17:16:59,11.63,7.43,1.2,0.95,1.63,0.84,0.89,0.9,0.84,0.81,0.82,0.88,1.78,0.84,1.24,5.51,1
2023-11-15 17:17:59,12.38,7.09,1.28,0.93,1.59,0.81,0.87,0.89,0.9,0.82,0.89,0.81,1.71,0.8,1.34,5.24,1
2023-11-15 17:18:59,7.72,3.19,0.17,0.051,0.034,0.033,0.033,0.022,0.027,0.038,0.015,0.022,0.019,0.059,0.17,3.66,0
2023-11-15 17:19:59,9.77,7.38,1.35,0.99,1.54,0.81,0.86,0.89,0.85,0.88,0.85,0.84,1.85,0.83,1.41,5.4,1
2023-11-15 17:20:59,8.14,3.11,0.16,0.057,0.038,0.011,0.033,0.012,0.033,0.029,0.02,0.034,0.012,0.057,0.184,3.07,0
2023-11-15 17:21:59,8.05,3.57,0.16,0.06,0.011,0.013,0.027,0.033,0.036,0.014,0.01,0.01,0.014,0.06,0.157,3.89,0
2023-11-15 17:22:59,9.26,6.82,1.41,0.94,1.65,0.86,0.81,0.89,0.85,0.85,0.9,0.82,1.79,0.82,1.22,5.06,1
2023-11-15 17:23:59,8.38,3.28,0.16,0.053,0.012,0.02,0.025,0.025,0.022,0.031,0.013,0.031,0.037,0.052,0.166,3,0
2023-11-15 17:24:59,9.88,7.37,1.38,0.93,1.73,0.84,0.86,0.89,0.85,0.83,0.83,0.85,1.82,0.85,1.14,7.2,1
2023-11-15 17:25:59,8.35,3.18,0.16,0.057,0.024,0.033,0.03,0.017,0.03,0.032,0.02,0.022,0.018,0.062,0.162,3.15,0
2023-11-15 17:26:59,8.37,3.6,0.17,0.058,0.027,0.033,0.014,0.016,0.027,0.015,0.018,0.029,0.018,0.056,0.201,3.41,0
2023-11-15 17:27:59,8.36,3.81,0.16,0.065,0.025,0.035,0.029,0.022,0.033,0.028,0.031,0.028,0.022,0.057,0.211,3.49,0
2023-11-15 17:28:59,11.78,7.31,1.36,0.9,1.87,0.82,0.83,0.84,0.82,0.83,0.85,0.81,1.85,0.83,1.5,6.85,1
2023-11-15 17:29:59,9.72,6.85,1.32,0.91,1.6,0.87,0.8,0.84,0.83,0.9,0.87,0.9,1.82,0.84,1.4,5.42,1
2023-11-15 17:30:59,11.75,7.35,1.28,0.99,1.88,0.82,0.87,0.81,0.84,0.84,0.86,0.82,1.82,0.86,1.45,6.84,1
2023-11-15 17:31:59,8.4,3.19,0.18,0.064,0.014,0.033,0.023,0.032,0.01,0.033,0.018,0.028,0.032,0.052,0.164,3.33,0
2023-11-15 17:32:59,7.59,3.02,0.16,0.062,0.034,0.011,0.016,0.038,0.038,0.011,0.037,0.014,0.024,0.057,0.223,3.45,0
2023-11-15 17:33:59,7.74,3.49,0.18,0.064,0.024,0.033,0.023,0.025,0.026,0.02,0.027,0.028,0.027,0.063,0.138,3.47,0
2023-11-15 17:34:59,8.02,3.8,0.17,0.057,0.01,0.024,0.026,0.038,0.037,0.012,0.012,0.011,0.027,0.052,0.175,3.83,0
2023-11-15 17:35:59,8.02,3.91,0.16,0.053,0.023,0.028,0.016,0.038,0.017,0.015,0.017,0.015,0.023,0.058,0.264,3.57,0
2023-11-15 17:36:59,8.17,3.34,0.15,0.053,0.025,0.02,0.018,0.013,0.025,0.037,0.018,0.011,0.015,0.05,0.176,3.39,0
2023-11-15 17:37:59,8.09,3.98,0.16,0.051,0.012,0.037,0.026,0.023,0.034,0.01,0.014,0.027,0.013,0.05,0.181,3.99,0
2023-11-15 17:38:59,8.2,3.96,0.16,0.063,0.035,0.028,0.02,0.034,0.038,0.031,0.023,0.024,0.03,0.063,0.222,3.08,0
